location,total_sqft,bath,price,bhk,property_type,amenities_score
other,1000.0,2.0,6600000.0,2,Apartment,5
Whitefield,1530.0,3.0,7300000.0,3,Apartment,6
HSR Layout,1140.0,2.0,4600000.0,2,Apartment,5
other,1864.0,3.0,11500000.0,3,Apartment,8
Sarjapur,1575.0,3.0,5500000.0,3,Apartment,9
Attibele,1200.0,3.0,10500000.0,3,Apartment,7
Raja Rajeshwari Nagar,945.0,2.0,4500000.0,2,Apartment,8
Sarjapur  Road,1691.0,3.0,10000000.0,3,Apartment,9
other,1200.0,2.0,13500000.0,2,Apartment,8
Electronic City Phase II,1220.0,3.0,3525000.0,3,Apartment,8
Kengeri,600.0,1.0,3500000.0,1,Apartment,8
Whitefield,1160.0,2.0,3900000.0,2,Apartment,5
other,1950.0,2.0,8950000.0,3,Apartment,6
Vittasandra,1650.0,3.0,8500000.0,3,Apartment,6
other,2400.0,4.0,15000000.0,4,Villa,7
Abbigere,795.0,1.0,3260000.0,2,Apartment,8
Kalyan nagar,2285.0,4.0,16500000.0,3,Apartment,7
Haralur Road,1243.0,2.0,4600000.0,2,Apartment,5
other,1263.0,2.0,5150000.0,2,Apartment,5
Hennur,1345.0,2.0,6900000.0,3,Apartment,5
other,4400.0,5.0,24000000.0,5,Villa,9
Electronic City,1360.0,2.0,5800000.0,3,Apartment,6
Sarjapur  Road,1026.0,2.0,6055000.0,2,Apartment,5
other,1050.0,2.0,3800000.0,2,Apartment,5
Uttarahalli,1460.0,3.0,7600000.0,3,Apartment,6
other,1525.0,2.0,9148000.0,3,Apartment,7
Kanakpura Road,1843.0,3.0,8500000.0,3,Apartment,9
Ananth Nagar,1000.0,2.0,2500000.0,2,Apartment,6
Koramangala,1642.0,2.0,11500000.0,3,Apartment,9
TC Palaya,1200.0,2.0,6600000.0,3,Apartment,5
other,975.0,2.0,6000000.0,2,Apartment,5
Bisuvanahalli,1075.0,2.0,4400000.0,3,Apartment,9
Panathur,1210.0,2.0,7793000.000000001,2,Apartment,7
other,2000.0,3.0,10000000.0,3,Apartment,9
Akshaya Nagar,1225.0,2.0,6800000.0,2,Apartment,6
Jakkur,1290.0,2.0,8004000.000000001,2,Apartment,5
other,1220.0,2.0,5600000.0,2,Apartment,8
other,1500.0,2.0,8500000.0,1,Apartment,8
Kaggadasapura,1361.0,2.0,7900000.0,2,Apartment,8
Frazer Town,2801.25,4.0,46200000.0,5,Villa,8
1st Phase JP Nagar,1394.0,2.0,8500000.0,2,Apartment,6
Yelahanka,870.0,2.0,2700000.0,2,Apartment,6
other,5000.0,5.0,30000000.0,4,Villa,9
Rajaji Nagar,1222.0,2.0,9800000.0,2,Apartment,8
Hebbal,1420.0,2.0,9939000.0,2,Apartment,7
Bellandur,1846.0,3.0,13500000.0,3,Apartment,6
Benson Town,1688.12,2.0,27000000.0,2,Apartment,5
Yeshwanthpur,1167.0,2.0,6408000.0,2,Apartment,6
Ananth Nagar,902.0,2.0,2500000.0,2,Apartment,6
Kannamangala,2422.0,4.0,13500000.0,4,Villa,7
Rachenahalli,1050.0,2.0,5250000.0,2,Apartment,5
other,1000.0,2.0,5000000.0,2,Apartment,9
Kundalahalli,1260.0,2.0,5800000.0,2,Apartment,5
Banashankari Stage II,3000.0,3.0,45000000.0,3,Apartment,5
Jigani,939.0,2.0,3900000.0,2,Apartment,7
Jalahalli,600.0,1.0,3700000.0,1,Apartment,6
8th Phase JP Nagar,1298.0,2.0,5900000.0,2,Apartment,5
Marathahalli,1710.0,3.0,13500000.0,3,Apartment,6
Subramanyapura,1000.0,2.0,4500000.0,2,Apartment,6
Ramagondanahalli,3350.0,3.0,15000000.0,3,Apartment,7
other,1100.0,2.0,6800000.0,2,Apartment,6
Jalahalli,615.0,1.0,4600000.0,1,Apartment,7
Sarjapur  Road,1350.0,2.0,8500000.0,2,Apartment,7
Sultan Palaya,5000.0,5.0,32500000.0,4,Villa,9
Cunningham Road,2700.0,3.0,50100000.0,3,Apartment,6
other,4000.0,6.0,46000000.0,6,Villa,8
Hegde Nagar,1718.0,3.0,13000000.0,3,Apartment,9
7th Phase JP Nagar,1680.0,3.0,11200000.0,3,Apartment,8
Hulimavu,1500.0,2.0,9000000.0,2,Apartment,9
Sarjapur  Road,1157.0,2.0,7200000.0,3,Apartment,5
Akshaya Nagar,1179.0,2.0,5100000.0,2,Apartment,9
Hulimavu,1315.0,2.0,6048000.0,2,Apartment,5
other,1105.0,2.0,2818000.0,2,Apartment,7
Banashankari,1800.0,3.0,17500000.0,3,Apartment,8
Jalahalli East,1010.0,2.0,5200000.0,2,Apartment,5
Electronic City,630.0,1.0,4600000.0,1,Apartment,5
Anekal,1200.0,2.0,3610000.0,2,Apartment,7
Kaval Byrasandra,1025.0,2.0,6000000.0,2,Apartment,6
Hennur Road,1195.0,2.0,5900000.0,2,Apartment,9
Whitefield,1012.0,2.0,5800000.0,2,Apartment,8
Hegde Nagar,1884.0,4.0,11800000.0,3,Apartment,6
Sarjapura - Attibele Road,1090.0,2.0,3700000.0,2,Apartment,5
Kathriguppe,1300.0,3.0,7798999.999999999,3,Apartment,9
other,2950.0,4.0,25000000.0,4,Villa,7
Harlur,1710.0,3.0,8500000.0,3,Apartment,9
Uttarahalli,1500.0,3.0,6800000.0,3,Apartment,7
Kodichikkanahalli,1310.0,2.0,5300000.0,3,Apartment,8
Dommasandra,674.0,1.0,1989999.9999999998,2,Apartment,7
Hoodi,1350.0,3.0,7000000.0,3,Apartment,9
other,1464.0,2.0,11500000.0,3,Apartment,9
Electronic City,1400.0,2.0,4045000.0000000005,3,Apartment,8
Electronic City Phase II,1625.0,2.0,4875000.0,3,Apartment,8
Electronic City,1065.0,2.0,3076000.0,2,Apartment,6
other,1385.0,3.0,9000000.0,3,Apartment,7
CV Raman Nagar,1040.0,2.0,5000000.0,2,Apartment,8
Haralur Road,1817.0,3.0,11000000.0,3,Apartment,8
other,1205.0,2.0,4700000.0,2,Apartment,6
other,1070.0,2.0,3343000.0,2,Apartment,5
other,1070.0,2.0,5200000.0,2,Apartment,9
Amruthahalli,1340.0,2.0,7500000.0,2,Apartment,7
Kalena Agrahara,980.0,2.0,3500000.0,2,Apartment,5
8th Phase JP Nagar,1006.0,2.0,4400000.0,2,Apartment,5
Thanisandra,1098.0,2.0,7100000.0,2,Apartment,9
Mico Layout,1200.0,2.0,5350000.0,2,Apartment,5
Thigalarapalya,4190.0,4.0,32500000.0,4,Villa,9
Sarjapur  Road,1019.0,2.0,6200000.0,2,Apartment,8
Whitefield,1150.0,2.0,4021000.0,2,Apartment,7
Anekal,1733.5,3.0,12000000.0,3,Apartment,8
other,1415.0,2.0,12000000.0,2,Apartment,5
other,1750.0,3.0,5800000.0,3,Apartment,7
other,1537.0,3.0,8100000.0,3,Apartment,7
other,1050.0,2.0,4500000.0,2,Apartment,6
Kanakpura Road,1452.0,3.0,5560000.0,3,Apartment,7
Domlur,1246.0,2.0,9500000.0,2,Apartment,9
Yelahanka,1890.0,4.0,8500000.0,3,Apartment,9
Electronic City Phase II,972.0,2.0,4000000.0,2,Apartment,9
other,10624.0,4.0,234000000.0,4,Villa,7
Brookefield,1500.0,5.0,16000000.0,4,Apartment,6
Electronic City,630.0,1.0,3370000.0000000005,1,Apartment,9
other,1255.0,2.0,6000000.0,3,Apartment,9
Ramamurthy Nagar,1900.0,4.0,18500000.0,4,Apartment,6
Doddaballapur,2440.0,3.0,14200000.0,3,Apartment,7
Kanakpura Road,1938.0,3.0,9269000.0,3,Apartment,8
Bannerghatta Road,1711.0,3.0,12500000.0,3,Apartment,7
CV Raman Nagar,1392.0,2.0,9500000.0,2,Apartment,6
Haralur Road,1225.0,2.0,7700000.0,2,Apartment,9
Sarjapur  Road,3418.0,3.0,23500000.0,4,Villa,9
Green Glen Layout,1750.0,3.0,12000000.0,3,Apartment,9
Subramanyapura,1260.0,2.0,8000000.0,3,Apartment,5
Sarjapur  Road,691.0,1.0,3110000.0,1,Apartment,9
BTM 2nd Stage,2400.0,3.0,40000000.0,4,Villa,9
Haralur Road,1285.0,2.0,7800000.0,2,Apartment,6
Hebbal,1590.0,3.0,9600000.0,3,Apartment,6
9th Phase JP Nagar,1571.0,3.0,6500000.0,3,Apartment,9
Hebbal Kempapura,2800.0,5.0,22000000.0,5,Villa,7
Garudachar Palya,1060.0,2.0,4866000.0,2,Apartment,9
Hennur,1255.0,2.0,5800000.0,2,Apartment,6
other,2400.0,2.0,18500000.0,3,Apartment,7
Bannerghatta Road,1520.0,2.0,8100000.0,3,Apartment,5
other,1170.0,2.0,4551000.0,2,Apartment,8
OMBR Layout,1580.0,3.0,7500000.0,3,Apartment,8
Ardendale,1777.26,3.0,8900000.0,3,Apartment,7
Raja Rajeshwari Nagar,1303.0,2.0,5578000.0,2,Apartment,5
Kodichikkanahalli,1680.0,2.0,5900000.0,2,Apartment,6
Whitefield,1495.0,2.0,7000000.0,3,Apartment,7
Yelahanka,1835.0,3.0,10800000.0,3,Apartment,6
other,1080.0,2.0,3800000.0,2,Apartment,6
Electronic City,1025.0,2.0,2961000.0,2,Apartment,7
Haralur Road,1225.0,2.0,6748000.0,2,Apartment,6
Balagere,656.0,1.0,3477000.0000000005,1,Apartment,7
Sarjapur  Road,994.0,2.0,4500000.0,2,Apartment,6
other,1025.0,2.0,6500000.0,2,Apartment,6
Marathahalli,1156.0,2.0,5200000.0,2,Apartment,7
JP Nagar,1250.0,2.0,6000000.0,2,Apartment,6
Kundalahalli,3092.0,4.0,23000000.0,4,Villa,7
Hegde Nagar,1930.0,4.0,12200000.0,3,Apartment,8
other,1020.0,2.0,7000000.0,2,Apartment,5
Kumaraswami Layout,1310.0,2.0,7000000.0,3,Apartment,5
Jalahalli,612.5,1.0,2756500.0,1,Apartment,9
Kanakpura Road,1322.0,2.0,7000000.0,2,Apartment,6
Kothanur,1160.0,2.0,5700000.0,2,Apartment,9
5th Block Hbr Layout,1100.0,2.0,4800000.0,2,Apartment,8
Lakshminarayana Pura,1720.0,3.0,15000000.0,3,Apartment,5
Hosur Road,1689.0,3.0,10300000.0,3,Apartment,9
Chikkalasandra,1090.0,2.0,4742000.0,2,Apartment,5
KR Puram,2000.0,2.0,7500000.0,2,Apartment,8
other,1155.0,2.0,6900000.0,2,Apartment,5
Vishveshwarya Layout,4000.0,6.0,23000000.0,6,Villa,9
Sarjapur  Road,3913.0,5.0,17600000.0,4,Villa,7
JP Nagar,1125.0,2.0,3997999.9999999995,2,Apartment,5
Yelahanka,1847.0,3.0,9200000.0,3,Apartment,8
7th Phase JP Nagar,1515.0,2.0,7600000.0,3,Apartment,6
Raja Rajeshwari Nagar,3450.0,7.0,22500000.0,8,Villa,8
Yelahanka,2500.0,3.0,12000000.0,5,Villa,8
Sarjapur  Road,1130.0,2.0,5500000.0,2,Apartment,9
Bellandur,1049.0,2.0,5100000.0,2,Apartment,7
Amruthahalli,2650.0,4.0,17500000.0,3,Apartment,5
Varthur Road,850.0,2.0,2540000.0,2,Apartment,8
Badavala Nagar,1842.0,3.0,11500000.0,3,Apartment,9
other,2600.0,5.0,37000000.0,5,Villa,9
Jakkur,1282.0,2.0,7200000.0,2,Apartment,8
Kalena Agrahara,800.0,2.0,4000000.0,2,Apartment,8
other,1200.0,4.0,24000000.0,4,Apartment,8
Chandapura,1190.0,2.0,3035000.0,3,Apartment,7
Magadi Road,1318.0,2.0,6800000.0,3,Apartment,7
Kanakpura Road,1698.0,2.0,10500000.0,2,Apartment,9
other,2030.0,2.0,18200000.0,3,Apartment,8
Kammasandra,1276.0,2.0,3190000.0,3,Apartment,5
other,1555.0,2.0,6700000.0,3,Apartment,6
Sarjapur  Road,1881.0,3.0,14500000.0,3,Apartment,7
other,2900.0,3.0,32500000.0,3,Apartment,5
Yelahanka,1890.0,3.0,10900000.0,3,Apartment,7
Old Madras Road,935.0,2.0,3200000.0,2,Apartment,6
Cox Town,1000.0,2.0,5800000.0,2,Apartment,5
Singasandra,1510.0,3.0,7500000.0,3,Apartment,8
Uttarahalli,1120.0,2.0,5000000.0,2,Apartment,5
Ananth Nagar,930.0,2.0,2599000.0,2,Apartment,6
Electronic City,1160.0,2.0,4200000.0,3,Apartment,8
Raja Rajeshwari Nagar,1419.0,2.0,4810000.0,2,Apartment,5
Talaghattapura,1175.0,2.0,6200000.0,2,Apartment,7
Bellandur,1350.0,2.0,6300000.0,3,Apartment,8
Malleshwaram,2215.0,3.0,33000000.0,3,Apartment,7
Attibele,996.0,2.0,2490000.0,2,Apartment,8
Anjanapura,1076.0,2.0,3013000.0,2,Apartment,7
other,2180.0,4.0,11500000.0,4,Apartment,8
Kasavanhalli,1715.0,3.0,11200000.0,3,Apartment,7
Hebbal,1072.0,2.0,4500000.0,2,Apartment,5
Panathur,1230.0,2.0,8000000.0,2,Apartment,9
Murugeshpalya,1600.0,2.0,6500000.0,3,Apartment,6
Thanisandra,1411.0,3.0,9325000.0,3,Apartment,5
Rayasandra,3600.0,5.0,14500000.0,5,Villa,7
Jalahalli,2404.0,3.0,13800000.0,3,Apartment,6
Sahakara Nagar,1200.0,4.0,19000000.0,4,Apartment,7
Nagarbhavi,1200.0,3.0,22600000.0,3,Apartment,9
Doddathoguru,1208.0,3.0,4500000.0,3,Apartment,5
Yeshwanthpur,1700.0,5.0,30000000.0,5,Apartment,6
Haralur Road,1225.0,2.0,6984000.0,2,Apartment,8
Hebbal,1162.0,2.0,6900000.0,2,Apartment,5
Thanisandra,1262.0,2.0,6500000.0,3,Apartment,6
other,1050.0,2.0,3500000.0,2,Apartment,9
Electronic City Phase II,1160.0,2.0,3351000.0,2,Apartment,7
Channasandra,1500.0,3.0,6195000.0,3,Apartment,7
other,1610.0,3.0,8500000.0,3,Apartment,6
Whitefield,1340.0,2.0,4100000.0,2,Apartment,8
Sarjapur  Road,2275.0,4.0,18200000.0,3,Apartment,6
Budigere,1162.0,2.0,5800000.0,2,Apartment,7
other,1500.0,2.0,14500000.0,2,Apartment,6
other,3150.0,3.0,13500000.0,4,Villa,9
Hosa Road,1170.0,2.0,6500000.0,2,Apartment,9
Sarjapur  Road,980.0,2.0,2500000.0,2,Apartment,8
Channasandra,1800.0,3.0,6000000.0,3,Apartment,9
Banashankari Stage VI,1423.0,2.0,7173000.0,3,Apartment,8
Kaggadasapura,1106.0,2.0,4000000.0,2,Apartment,5
Kereguddadahalli,1105.0,2.0,2760000.0,2,Apartment,5
other,1255.0,2.0,5670000.0,2,Apartment,7
Sarjapur  Road,1525.0,2.0,6500000.0,3,Apartment,6
Babusapalaya,1061.0,2.0,3895000.0000000005,2,Apartment,6
other,600.0,2.0,2950000.0,2,Apartment,8
Electronic City Phase II,1400.0,2.0,4045000.0000000005,3,Apartment,9
Domlur,2100.0,3.0,14500000.0,3,Apartment,7
Electronic City,660.0,1.0,1650000.0,2,Apartment,5
Kengeri,633.0,1.0,1800000.0,2,Apartment,8
Indira Nagar,1260.0,2.0,12000000.0,2,Apartment,8
ITPL,907.0,2.0,5543000.0,2,Apartment,9
Hennur Road,2047.0,3.0,6755000.0,3,Apartment,5
other,2597.0,4.0,18900000.0,4,Villa,8
Bellandur,1211.0,2.0,6300000.0,2,Apartment,8
Hennur Road,1904.0,3.0,12900000.0,3,Apartment,9
Balagere,1205.0,2.0,7387000.0,2,Apartment,6
Yeshwanthpur,1164.0,2.0,6408000.0,2,Apartment,7
other,1410.0,2.0,7300000.0,2,Apartment,6
other,1150.0,2.0,4200000.0,2,Apartment,5
other,1170.0,2.0,5311000.0,2,Apartment,7
Hennur,1420.0,2.0,6200000.0,2,Apartment,7
Panathur,1125.0,2.0,4500000.0,2,Apartment,9
NRI Layout,1789.0,3.0,7500000.0,3,Apartment,5
Hulimavu,1021.0,2.0,7600000.0,2,Apartment,7
Ananth Nagar,1074.0,2.0,2685000.0,2,Apartment,7
Kalena Agrahara,1222.0,2.0,4800000.0,2,Apartment,8
Hennur Road,1981.0,3.0,13400000.0,3,Apartment,9
Yelachenahalli,1103.0,2.0,5500000.0,2,Apartment,7
other,1201.0,2.0,6500000.0,2,Apartment,7
Sarjapur  Road,970.0,2.0,3600000.0,2,Apartment,9
Sarjapur,920.0,2.0,3300000.0,2,Apartment,6
Yeshwanthpur,1520.0,3.0,8500000.0,3,Apartment,6
Sonnenahalli,1268.0,2.0,7500000.0,3,Apartment,6
other,660.0,1.0,3000000.0,1,Apartment,5
Harlur,1755.0,3.0,11500000.0,3,Apartment,5
Hoskote,945.0,2.0,3500000.0,2,Apartment,9
8th Phase JP Nagar,500.0,1.0,3300000.0,1,Apartment,8
Harlur,2820.0,4.0,15350000.0,4,Villa,7
Bommenahalli,1632.0,3.0,14000000.0,4,Apartment,6
Rachenahalli,1167.0,2.0,3750000.0,2,Apartment,7
Domlur,1276.0,2.0,8000000.0,2,Apartment,6
Thanisandra,1234.0,2.0,5100000.0,2,Apartment,7
Lakshminarayana Pura,1180.0,2.0,7500000.0,2,Apartment,6
ISRO Layout,1370.0,2.0,8700000.0,3,Apartment,6
Chandapura,1015.0,2.0,2588000.0,2,Apartment,8
Electronic City,1400.0,3.0,9000000.0,3,Apartment,5
Whitefield,1500.0,6.0,15500000.0,5,Apartment,8
other,1050.0,2.0,4000000.0,2,Apartment,8
Ramagondanahalli,1251.0,2.0,4600000.0,2,Apartment,5
Yeshwanthpur,1677.0,3.0,9213000.0,3,Apartment,9
Sarjapur  Road,1346.0,2.0,6738000.0,2,Apartment,5
Electronic City Phase II,1090.0,2.0,3148000.0,2,Apartment,7
Kanakapura,1290.0,2.0,5110000.0,3,Apartment,6
Sarjapur  Road,1881.0,3.0,14500000.0,3,Apartment,8
Garudachar Palya,1150.0,2.0,5200000.0,2,Apartment,5
Sarjapur,2690.0,3.0,29500000.0,3,Apartment,7
Kanakpura Road,1200.0,2.0,4200000.0,3,Apartment,7
other,2735.0,4.0,34000000.0,3,Apartment,9
other,950.0,2.0,6500000.0,2,Apartment,9
Bommasandra Industrial Area,1491.0,3.0,4050000.0,3,Apartment,6
Ramamurthy Nagar,1050.0,2.0,5166000.0,2,Apartment,5
Hoodi,1660.0,3.0,13100000.0,3,Apartment,5
Nagavarapalya,1134.0,2.0,5500000.0,2,Apartment,7
Hebbal,1100.0,2.0,6000000.0,2,Apartment,5
Anekal,1200.0,2.0,3610000.0,2,Apartment,8
Nagarbhavi,1200.0,4.0,24000000.0,4,Apartment,9
other,980.0,3.0,8000000.0,3,Apartment,8
other,1080.0,2.0,3779999.9999999995,2,Apartment,9
CV Raman Nagar,705.0,2.0,5000000.0,1,Apartment,5
other,1200.0,2.0,3500000.0,3,Apartment,8
Anandapura,1200.0,2.0,5000000.0,2,Apartment,9
Talaghattapura,1804.0,3.0,12700000.0,3,Apartment,8
other,750.0,2.0,2000000.0,2,Apartment,7
Malleshwaram,2800.0,4.0,25200000.0,4,Villa,7
Battarahalli,1090.0,2.0,3836999.9999999995,2,Apartment,5
R.T. Nagar,1500.0,2.0,23000000.0,2,Apartment,8
Electronic City,1287.0,3.0,5500000.0,3,Apartment,8
Thigalarapalya,2215.0,4.0,15700000.0,3,Apartment,6
Kadubeesanahalli,2800.0,4.0,37500000.0,4,Villa,7
Sarjapur  Road,1045.0,2.0,4215000.0,2,Apartment,6
Hormavu,1263.0,2.0,4736000.0,2,Apartment,7
Whitefield,1431.0,3.0,8500000.0,3,Apartment,9
Dommasandra,999.0,2.0,3290000.0,2,Apartment,7
Vittasandra,1650.0,3.0,8550000.0,3,Apartment,5
other,1535.0,3.0,7200000.0,3,Apartment,9
Marathahalli,2524.0,5.0,18000000.0,4,Villa,7
Kanakpura Road,1300.0,3.0,6900000.0,3,Apartment,6
7th Phase JP Nagar,2095.0,3.0,15000000.0,3,Apartment,8
Ananth Nagar,500.0,1.0,1400000.0,1,Apartment,8
other,1265.0,2.0,6800000.0,2,Apartment,8
Kudlu Gate,1215.0,2.0,4496000.0,2,Apartment,8
Yelahanka New Town,2200.0,2.0,18000000.0,2,Apartment,7
Electronics City Phase 1,1028.0,2.0,5100000.0,2,Apartment,6
Hegde Nagar,1835.0,2.0,9200000.0,3,Apartment,7
Munnekollal,1800.0,3.0,6500000.0,3,Apartment,6
1st Phase JP Nagar,2077.0,3.0,17500000.0,3,Apartment,8
Sarjapur  Road,2880.0,3.0,21100000.0,4,Villa,7
Dasanapura,708.0,2.0,3115000.0,2,Apartment,5
Basavangudi,1200.0,2.0,12000000.0,2,Apartment,9
Hosakerehalli,925.0,2.0,4625000.0,2,Apartment,7
Bannerghatta Road,2826.0,3.0,14800000.0,3,Apartment,9
Kanakpura Road,458.0,1.0,3365999.9999999995,1,Apartment,6
other,3500.0,4.0,15000000.0,4,Villa,7
other,5400.0,4.0,25000000.0,4,Villa,7
Amruthahalli,1450.0,2.0,9000000.0,3,Apartment,5
Kasavanhalli,1100.0,2.0,6500000.0,2,Apartment,9
Kadubeesanahalli,1185.0,2.0,5500000.0,2,Apartment,7
9th Phase JP Nagar,1900.0,4.0,8000000.0,4,Apartment,8
TC Palaya,1200.0,2.0,7000000.0,2,Apartment,5
other,660.0,1.0,3500000.0,1,Apartment,9
Ambedkar Nagar,1920.0,4.0,12100000.0,3,Apartment,8
Jalahalli,1200.0,2.0,13000000.0,2,Apartment,7
1st Phase JP Nagar,4550.0,2.0,24000000.0,4,Villa,8
Bhoganhalli,1205.0,2.0,6831999.999999999,2,Apartment,6
Haralur Road,1200.0,2.0,4600000.0,2,Apartment,5
Akshaya Nagar,1421.0,2.0,7300000.0,3,Apartment,5
6th Phase JP Nagar,1250.0,3.0,4890000.0,3,Apartment,6
Whitefield,524.0,1.0,2900000.0,1,Apartment,9
HSR Layout,4200.0,5.0,24500000.0,5,Villa,7
Thubarahalli,1540.0,3.0,9000000.0,3,Apartment,5
Sarjapur  Road,984.0,2.0,4591000.0,2,Apartment,6
Rachenahalli,985.0,2.0,5017000.0,2,Apartment,7
Whitefield,2830.0,4.0,16100000.0,4,Villa,8
other,1140.0,2.0,6000000.0,2,Apartment,5
5th Block Hbr Layout,3600.0,5.0,13000000.0,5,Villa,8
Begur Road,1410.0,2.0,4442000.0,3,Apartment,7
Raja Rajeshwari Nagar,1700.0,2.0,8600000.0,3,Apartment,5
Devanahalli,1360.0,2.0,6242500.0,2,Apartment,8
Electronic City,1800.0,3.0,70000000.0,4,Apartment,5
Dasarahalli,1333.0,2.0,8665000.0,2,Apartment,9
Electronic City,1258.0,2.0,8550000.0,2,Apartment,8
other,1458.0,2.0,8700000.0,3,Apartment,6
Electronic City,1386.0,2.0,8500000.0,2,Apartment,6
Electronic City Phase II,1140.0,2.0,3292000.0,2,Apartment,8
Electronic City,550.0,1.0,2700000.0,1,Apartment,6
Lakshminarayana Pura,1200.0,2.0,8300000.0,2,Apartment,6
other,1081.0,2.0,3900000.0,2,Apartment,9
Whitefield,2135.0,3.0,14900000.0,4,Apartment,7
Whitefield,2500.0,4.0,10000000.0,4,Villa,8
other,1178.0,2.0,8000000.0,2,Apartment,5
Devarachikkanahalli,991.0,2.0,4000000.0,2,Apartment,9
Gottigere,1493.0,2.0,9000000.0,3,Apartment,8
Subramanyapura,2495.0,3.0,13000000.0,3,Apartment,7
Kammasandra,1080.0,2.0,3199000.0,2,Apartment,8
Dasanapura,814.0,2.0,5300000.0,2,Apartment,6
Electronic City,1025.0,2.0,5000000.0,2,Apartment,7
Bannerghatta Road,1115.0,2.0,6100000.0,2,Apartment,5
Whitefield,3075.0,2.0,18800000.0,4,Villa,7
Whitefield,1760.0,3.0,16000000.0,3,Apartment,5
other,4000.0,8.0,15000000.0,7,Villa,8
Marathahalli,3090.0,4.0,35000000.0,4,Villa,8
other,2700.0,4.0,29500000.0,4,Villa,9
other,1175.0,2.0,5286000.0,2,Apartment,8
Hebbal,4235.0,5.0,36400000.0,4,Villa,8
KR Puram,1100.0,2.0,4500000.0,2,Apartment,5
Banashankari,1450.0,2.0,5075000.0,2,Apartment,9
6th Phase JP Nagar,1810.0,3.0,13100000.0,3,Apartment,5
other,1426.0,2.0,7100000.0,3,Apartment,9
Sector 7 HSR Layout,2400.0,2.0,19500000.0,3,Apartment,7
Kalyan nagar,1100.0,2.0,7000000.0,2,Apartment,7
Electronic City Phase II,650.0,1.0,3500000.0,1,Apartment,7
Old Madras Road,1350.0,3.0,4725000.0,3,Apartment,5
Kaikondrahalli,900.0,2.0,2700000.0,2,Apartment,6
Billekahalli,1360.0,2.0,11000000.0,2,Apartment,7
Yeshwanthpur,674.0,1.0,3685000.0,1,Apartment,8
Whitefield,1655.0,3.0,11000000.0,3,Apartment,9
other,1300.0,2.0,9500000.0,2,Apartment,6
other,936.0,1.0,5300000.0,1,Apartment,6
other,1277.0,2.0,9200000.0,2,Apartment,5
other,1200.0,2.0,5400000.0,2,Apartment,8
Hormavu,1015.0,2.0,3908000.0,2,Apartment,5
Budigere,1153.0,2.0,6000000.0,2,Apartment,9
Kengeri,1035.0,2.0,5150000.0,2,Apartment,5
KR Puram,3300.0,3.0,25500000.0,5,Villa,7
Uttarahalli,1150.0,2.0,4600000.0,2,Apartment,5
Malleshwaram,1020.0,2.0,8000000.0,2,Apartment,6
8th Phase JP Nagar,1160.0,2.0,9500000.0,2,Apartment,5
Bisuvanahalli,1075.0,2.0,3100000.0,3,Apartment,8
Brookefield,1225.0,2.0,7200000.0,2,Apartment,8
Benson Town,5000.0,5.0,95000000.0,4,Villa,7
other,1600.0,2.0,16000000.0,2,Apartment,8
Malleshwaram,600.0,1.0,9000000.0,2,Apartment,5
other,1350.0,3.0,6000000.0,3,Apartment,8
Kanakpura Road,1300.0,3.0,6900000.0,3,Apartment,9
Channasandra,830.0,2.0,3628000.0,2,Apartment,7
Hennur Road,1155.0,2.0,6918000.000000001,2,Apartment,6
Sarakki Nagar,3126.0,5.0,34500000.0,4,Villa,7
Jalahalli,905.0,2.0,5500000.0,2,Apartment,7
Vijayanagar,1375.0,2.0,7500000.0,3,Apartment,6
Electronic City,1140.0,2.0,3384000.0000000005,2,Apartment,6
Hormavu,1550.0,2.0,6000000.0,3,Apartment,9
Kannamangala,957.0,2.0,5500000.0,2,Apartment,8
9th Phase JP Nagar,890.0,2.0,4500000.0,2,Apartment,7
KR Puram,3000.0,4.0,23500000.0,4,Villa,8
Electronic City,1070.0,2.0,5500000.0,2,Apartment,6
other,2400.0,5.0,15000000.0,5,Villa,9
other,2400.0,4.0,59500000.0,4,Villa,9
Rachenahalli,925.0,2.0,3700000.0,2,Apartment,6
Kammasandra,1415.0,2.0,6000000.0,2,Apartment,8
other,500.0,2.0,8000000.0,1,Apartment,6
Thanisandra,1225.0,2.0,3700000.0,2,Apartment,5
Hennur Road,2000.0,4.0,9000000.0,4,Apartment,6
Whitefield,840.0,1.0,5700000.0,1,Apartment,7
Thanisandra,1732.0,3.0,11200000.0,3,Apartment,7
Parappana Agrahara,1200.0,1.0,4500000.0,1,Apartment,9
Bhoganhalli,1260.0,2.0,6990000.000000001,2,Apartment,9
other,1092.0,2.0,4900000.0,2,Apartment,8
other,827.0,2.0,3400000.0,2,Apartment,6
Horamavu Banaswadi,1357.0,2.0,5400000.0,2,Apartment,5
Chamrajpet,650.0,1.0,4000000.0,2,Apartment,6
7th Phase JP Nagar,1370.0,2.0,5479000.0,3,Apartment,5
Whitefield,1725.0,3.0,10600000.0,3,Apartment,5
Jalahalli,1000.0,2.0,7000000.0,2,Apartment,8
TC Palaya,1350.0,1.0,5500000.0,1,Apartment,5
7th Phase JP Nagar,3200.0,4.0,35000000.0,4,Villa,9
Bellandur,1717.0,3.0,11000000.0,3,Apartment,6
Kanakpura Road,700.0,2.0,3400000.0,2,Apartment,7
other,800.0,2.0,3200000.0,2,Apartment,8
Rajaji Nagar,2367.0,4.0,34000000.0,3,Apartment,5
Sonnenahalli,1415.0,2.0,6500000.0,3,Apartment,7
